Survey,ID,Quest,CHOICE,TT1,CONG1,VAR1,TC1,TT2,CONG2,VAR2,TC2,TT3,CONG3,VAR3,TC3,AV1,AV2,AV3,age,edu,edufin,sex,E1,E2,E3,E4,E5,E6,E7
2,2671,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,34,4,2,1,2,4,3,1,2,4,3
2,2671,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,34,4,2,1,2,4,3,1,2,4,3
2,2671,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,34,4,2,1,2,4,3,1,2,4,3
2,2671,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,34,4,2,1,2,4,3,1,2,4,3
1,2354,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2354,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,31,7,7,1,3,4,4,1,3,4,4
1,2359,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,45,6,5,1,2,2,3,2,4,1,5
1,2359,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,45,6,5,1,2,2,3,2,4,1,5
2,2672,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,6,6,1,3,5,5,3,4,5,4
2,2672,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,6,6,1,3,5,5,3,4,5,4
1,2366,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2366,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,26,4,4,2,4,3,3,4,4,3,4
1,2372,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,8,2,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,2372,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,60,4,4,1,5,3,5,2,3,2,1
1,1776,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,1776,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,46,2,2,2,4,4,5,1,3,1,3
1,2374,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,6,5,1,4,5,4,2,3,3,3
1,2374,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,6,5,1,4,5,4,2,3,3,3
2,2378,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,2378,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,31,6,6,2,3,4,5,3,4,4,2
2,1385,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,60,2,2,2,5,3,5,4,5,5,4
2,1385,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,60,2,2,2,5,3,5,4,5,5,4
1,2381,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,41,6,4,1,4,3,2,4,4,3,2
1,2381,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,41,6,4,1,4,3,2,4,4,3,2
2,2674,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,3,1,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,48,4,4,1,4,3,3,4,4,4,5
2,2674,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,48,4,4,1,4,3,3,4,4,4,5
1,2382,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,2382,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,55,7,7,2,4,3,1,3,4,3,2
1,1798,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,1798,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,28,3,3,2,4,5,5,3,4,2,3
1,2389,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,6,3,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2389,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,56,4,4,2,5,3,5,5,5,2,5
1,2676,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,2676,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,39,5,4,2,5,5,5,1,2,1,2
1,1800,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1800,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,33,4,4,1,2,3,4,1,2,2,3
1,1801,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,43,2,2,1,3,2,4,2,3,4,3
1,1801,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,43,2,2,1,3,2,4,2,3,4,3
2,2405,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,58,7,7,1,2,4,2,1,1,4,4
2,2405,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,58,7,7,1,2,4,2,1,1,4,4
1,2409,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,30,6,5,2,3,4,4,3,3,3,3
1,2409,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,30,6,5,2,3,4,4,3,3,3,3
2,1804,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,2,1,1,3,4,3,2,4,3,2
2,1804,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,2,1,1,3,4,3,2,4,3,2
1,1806,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,53,2,2,2,2,3,5,3,4,4,4
1,1806,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,53,2,2,2,2,3,5,3,4,4,4
2,1807,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,34,6,4,2,2,3,5,2,4,3,4
2,1807,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,34,6,4,2,2,3,5,2,4,3,4
1,2417,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
1,2417,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,56,5,5,2,3,4,4,2,4,1,3
